"","id","zip","amount","type","year"
"465","P710-379","63703",4160,"arpa_paycheck_3","2022"
"466","E953-833","63108",4160,"arpa_paycheck_3","2022"
"467","E745-362","63638",16640,"arpa_paycheck_3","2022"
"468","P552-980","63801",4160,"arpa_paycheck_3","2022"
"469","P226-292","63801",4160,"arpa_paycheck_3","2022"
"470","E572-765","63645",16640,"arpa_paycheck_3","2022"
"471","E125-652","63114",16640,"arpa_paycheck_3","2022"
"472","P556-787","65016",4160,"arpa_paycheck_3","2022"
"473","P650-418","64114",16640,"arpa_paycheck_3","2022"
"474","E448-928","64130",104000,"arpa_paycheck_3","2022"
"475","E826-261","64129",8320,"arpa_paycheck_3","2022"
"476","E672-344","64465",62400,"arpa_paycheck_3","2022"
"477","E391-936","63104",29120,"arpa_paycheck_3","2022"
"478","E806-948","63133",4160,"arpa_paycheck_3","2022"
"479","P705-779","65255",33280,"arpa_paycheck_3","2022"
"480","E480-200","65648",83200,"arpa_paycheck_3","2022"
"481","E360-154","63031",4160,"arpa_paycheck_3","2022"
"482","E259-940","65255",49920,"arpa_paycheck_3","2022"
"483","E963-292","64064",104000,"arpa_paycheck_3","2022"
"484","P991-431","65101",62400,"arpa_paycheck_3","2022"
"485","E199-250","65202",33280,"arpa_paycheck_3","2022"
"486","E378-513","65605",12480,"arpa_paycheck_3","2022"
"487","P824-840","63801",4160,"arpa_paycheck_3","2022"
"488","E188-737","65109",62400,"arpa_paycheck_3","2022"
"489","E660-724","63147",62400,"arpa_paycheck_3","2022"
"490","E993-859","65738",16640,"arpa_paycheck_3","2022"
"491","E124-317","63376",62400,"arpa_paycheck_3","2022"
"492","E712-125","63025",62400,"arpa_paycheck_3","2022"
"493","E503-803","63113",49920,"arpa_paycheck_3","2022"
"494","E584-622","63136",24960,"arpa_paycheck_3","2022"
"495","P944-554","63755",4160,"arpa_paycheck_3","2022"
"496","E953-261","63103",20800,"arpa_paycheck_3","2022"
"497","E197-889","63118",37440,"arpa_paycheck_3","2022"
"498","E797-637","65256",4160,"arpa_paycheck_3","2022"
"499","E318-714","64155",62400,"arpa_paycheck_3","2022"
"500","E495-195","63755",62400,"arpa_paycheck_3","2022"
"501","E824-200","63112",8320,"arpa_paycheck_3","2022"
"502","E492-383","63118",12480,"arpa_paycheck_3","2022"
"503","P666-612","65202",62400,"arpa_paycheck_3","2022"
"504","P585-788","63703",16640,"arpa_paycheck_3","2022"
"505","E699-406","64506",62400,"arpa_paycheck_3","2022"
"506","E410-507","63366",33280,"arpa_paycheck_3","2022"
"507","P239-295","63052",41600,"arpa_paycheck_3","2022"
"508","E965-593","64132",8320,"arpa_paycheck_3","2022"
"509","E938-444","63042",33280,"arpa_paycheck_3","2022"
"510","E910-186","63111",33280,"arpa_paycheck_3","2022"
"511","E762-696","64850",29120,"arpa_paycheck_3","2022"
"512","P369-633","63031",4160,"arpa_paycheck_3","2022"
"513","E198-357","63121",104000,"arpa_paycheck_3","2022"
"514","E708-536","65101",33280,"arpa_paycheck_3","2022"
"515","E646-450","63147",33280,"arpa_paycheck_3","2022"
"516","P459-710","63133",41600,"arpa_paycheck_3","2022"
"517","E264-551","65803",62400,"arpa_paycheck_3","2022"
"518","E150-647","65251",62400,"arpa_paycheck_3","2022"
"519","E892-226","65284",33280,"arpa_paycheck_3","2022"
"520","P387-700","64052",4160,"arpa_paycheck_3","2022"
"521","E553-207","63113",16640,"arpa_paycheck_3","2022"
"522","P557-297","64118",8320,"arpa_paycheck_3","2022"
"523","P368-233","64136",4160,"arpa_paycheck_3","2022"
"524","P829-585","64108",4160,"arpa_paycheck_3","2022"
"525","P179-959","63701",4160,"arpa_paycheck_3","2022"
"526","P139-705","64158",104000,"arpa_paycheck_3","2022"
"527","E629-359","63735",16640,"arpa_paycheck_3","2022"
"528","E264-399","63664",16640,"arpa_paycheck_3","2022"
"529","E353-369","63050",62400,"arpa_paycheck_3","2022"
"530","P285-472","63136",49920,"arpa_paycheck_3","2022"
"531","E177-313","63120",16640,"arpa_paycheck_3","2022"
"532","E833-781","63134",33280,"arpa_paycheck_3","2022"
"533","P306-735","65565",4160,"arpa_paycheck_3","2022"
"534","E186-775","63640",62400,"arpa_paycheck_3","2022"
"535","E797-434","65203",8320,"arpa_paycheck_3","2022"
"536","P228-948","63084",49920,"arpa_paycheck_3","2022"
"537","E736-787","64127",12480,"arpa_paycheck_3","2022"
"538","E439-808","65807",4160,"arpa_paycheck_3","2022"
"539","E906-515","64720",24960,"arpa_paycheck_3","2022"
"540","E153-325","63033",8320,"arpa_paycheck_3","2022"
"541","E297-281","65202",8320,"arpa_paycheck_3","2022"
"542","E541-612","63050",62400,"arpa_paycheck_3","2022"
"543","E821-606","63136",24960,"arpa_paycheck_3","2022"
"544","E620-303","63017",4160,"arpa_paycheck_3","2022"
"545","E682-872","63932",4160,"arpa_paycheck_3","2022"
"546","P652-193","63701",4160,"arpa_paycheck_3","2022"
"547","E111-483","65802",4160,"arpa_paycheck_3","2022"
"548","P658-106","63764",4160,"arpa_paycheck_3","2022"
"549","P151-903","63020",83200,"arpa_paycheck_3","2022"
"550","E590-281","64133",4160,"arpa_paycheck_3","2022"
"551","E479-205","65781",4160,"arpa_paycheck_3","2022"
"552","E408-652","65201",1560,"arpa_training","2022"
"553","E263-363","65109",4095,"arpa_training","2022"
"554","E762-451","63301",1170,"arpa_training","2022"
"555","E140-318","63301",1755,"arpa_training","2022"
"556","P240-287","65084",1170,"arpa_training","2022"
"557","P456-816","63957",2145,"arpa_training","2022"
"558","E188-264","63110",10725,"arpa_training","2022"
"559","E901-142","65807",14625,"arpa_training","2022"
"560","E123-100","65803",4875,"arpa_training","2022"
"561","P999-240","63701",12090,"arpa_training","2022"
"562","P347-351","65807",10140,"arpa_training","2022"
"563","P597-902","63857",585,"arpa_training","2022"
"564","P360-925","63115",3510,"arpa_training","2022"
"565","E283-389","63901",5850,"arpa_training","2022"
"566","E125-374","63119",11115,"arpa_training","2022"
"567","E514-980","63130",9165,"arpa_training","2022"
"568","P652-843","63129",7995,"arpa_training","2022"
"569","E524-425","64501",2925,"arpa_training","2022"
"570","E933-287","65109",4680,"arpa_training","2022"
"571","E424-827","64834",5070,"arpa_training","2022"
"572","E253-709","64075",3315,"arpa_training","2022"
"573","E582-780","64801",1755,"arpa_training","2022"
"574","E261-553","63334",5850,"arpa_training","2022"
"575","E714-467","64015",195,"arpa_training","2022"
"576","P895-434","65202",195,"arpa_training","2022"
"577","P367-118","64633",1950,"arpa_training","2022"
"578","E895-941","65270",4875,"arpa_training","2022"
"579","E886-992","63857",390,"arpa_training","2022"
"580","P237-585","63141",10335,"arpa_training","2022"
"581","E221-690","64725",1755,"arpa_training","2022"
"582","P228-373","63137",1560,"arpa_training","2022"
"583","P291-157","63787",195,"arpa_training","2022"
"584","E718-228","65203",5265,"arpa_training","2022"
"585","P167-379","63028",3900,"arpa_training","2022"
"586","E348-503","65452",585,"arpa_training","2022"
"587","P427-214","65759",390,"arpa_training","2022"
"588","E781-529","64761",1365,"arpa_training","2022"
"589","P432-869","63830",195,"arpa_training","2022"
"590","P741-774","65201",390,"arpa_training","2022"
"591","E520-688","63775",2145,"arpa_training","2022"
"592","E715-739","65203",195,"arpa_training","2022"
"593","E373-971","64155",8970,"arpa_training","2022"
"594","E789-417","65738",195,"arpa_training","2022"
"595","E861-171","64501",2340,"arpa_training","2022"
"596","E454-320","63379",4485,"arpa_training","2022"
"597","E489-706","65233",390,"arpa_training","2022"
"598","P648-853","63118",390,"arpa_training","2022"
"599","E103-643","63841",390,"arpa_training","2022"
"600","E454-897","63703",975,"arpa_training","2022"
"601","E677-915","65340",1365,"arpa_training","2022"
"602","E383-481","63703",585,"arpa_training","2022"
"603","P624-705","65109",2340,"arpa_training","2022"
"604","E737-736","63031",5850,"arpa_training","2022"
"605","E289-211","63126",3510,"arpa_training","2022"
"606","E757-442","64012",780,"arpa_training","2022"
"607","E354-434","64504",195,"arpa_training","2022"
"608","E215-421","63121",390,"arpa_training","2022"
"609","P982-235","65810",195,"arpa_training","2022"
"610","E633-795","64503",195,"arpa_training","2022"
"611","E134-133","63141",5265,"arpa_training","2022"
"612","E679-117","65101",3705,"arpa_training","2022"
"613","E182-283","65233",585,"arpa_training","2022"
"614","E951-768","65101",5850,"arpa_training","2022"
"615","E165-817","65301",2925,"arpa_training","2022"
"616","E285-340","65301",780,"arpa_training","2022"
"617","E678-915","65336",780,"arpa_training","2022"
"618","E498-558","64067",585,"arpa_training","2022"
"619","E777-429","65236",780,"arpa_training","2022"
"620","E640-841","64633",1170,"arpa_training","2022"
"621","E410-642","65201",195,"arpa_training","2022"
"622","P871-678","64128",195,"arpa_training","2022"
"623","E425-612","63304",2145,"arpa_training","2022"
"624","P538-806","64138",3510,"arpa_training","2022"
"625","P243-217","63304",1755,"arpa_training","2022"
"626","E504-300","65711",780,"arpa_training","2022"
"627","P991-540","63368",2730,"arpa_training","2022"
"628","P233-661","63385",585,"arpa_training","2022"
"629","P297-346","63376",1755,"arpa_training","2022"
"630","E235-217","63830",195,"arpa_training","2022"
"631","E969-569","63114",5265,"arpa_training","2022"
"632","E638-348","63901",4290,"arpa_training","2022"
"633","E601-270","65802",1560,"arpa_training","2022"
"634","E645-630","65804",4095,"arpa_training","2022"
"635","E836-828","65401",2340,"arpa_training","2022"
"636","P948-870","63862",195,"arpa_training","2022"
"637","E694-731","63147",585,"arpa_training","2022"
"638","E535-549","63147",1950,"arpa_training","2022"
"639","E177-690","63445",195,"arpa_training","2022"
"640","E841-218","63138",1755,"arpa_training","2022"
"641","E365-490","63857",195,"arpa_training","2022"
"642","E712-110","63301",5850,"arpa_training","2022"
"643","E476-473","63118",1560,"arpa_training","2022"
"644","E346-348","63869",195,"arpa_training","2022"
"645","E980-763","64865",195,"arpa_training","2022"
"646","P392-589","64747",1755,"arpa_training","2022"
"647","P340-165","63848",195,"arpa_training","2022"
"648","E849-333","65401",3900,"arpa_training","2022"
"649","P946-606","65560",585,"arpa_training","2022"
"650","E432-405","63303",2535,"arpa_training","2022"
"651","E417-177","63037",4875,"arpa_training","2022"
"652","E627-318","63830",195,"arpa_training","2022"
"653","E749-320","63114",3315,"arpa_training","2022"
"654","E996-354","65270",585,"arpa_training","2022"
"655","E932-634","64151",2340,"arpa_training","2022"
"656","P431-857","65582",195,"arpa_training","2022"
"657","E744-783","63115",390,"arpa_training","2022"
"658","E177-681","63147",2730,"arpa_training","2022"
"659","E303-168","63106",195,"arpa_training","2022"
"660","E145-312","63703",3510,"arpa_training","2022"
"661","P475-222","63548",195,"arpa_training","2022"
"662","E758-964","63878",195,"arpa_training","2022"
"663","E385-800","63129",3705,"arpa_training","2022"
"664","E263-377","64109",3120,"arpa_training","2022"
"665","E798-385","64503",1755,"arpa_training","2022"
"666","P213-288","63129",6825,"arpa_training","2022"
"667","E462-730","65721",3900,"arpa_training","2022"
"668","P508-644","63127",2340,"arpa_training","2022"
"669","E425-714","64134",195,"arpa_training","2022"
"670","P168-620","63034",975,"arpa_training","2022"
"671","E529-448","65101",5850,"arpa_training","2022"
"672","P418-836","63935",390,"arpa_training","2022"
"673","P288-259","63304",1560,"arpa_training","2022"
"674","P409-887","63376",3510,"arpa_training","2022"
"675","E974-429","63845",1365,"arpa_training","2022"
"676","E376-746","64151",5850,"arpa_training","2022"
"677","E939-218","63301",2340,"arpa_training","2022"
"678","E206-983","65270",195,"arpa_training","2022"
"679","P810-303","65109",1755,"arpa_training","2022"
"680","P646-840","63112",585,"arpa_training","2022"
"681","E136-622","63459",3315,"arpa_training","2022"
"682","E846-130","63129",3510,"arpa_training","2022"
"683","E855-896","63136",195,"arpa_training","2022"
"684","E151-766","63841",390,"arpa_training","2022"
"685","P152-764","63112",585,"arpa_training","2022"
"686","P374-770","64161",11700,"arpa_training","2022"
"687","E755-567","63042",2145,"arpa_training","2022"
"688","E794-207","63366",4095,"arpa_training","2022"
"689","E617-899","63366",6045,"arpa_training","2022"
"690","E756-473","63121",780,"arpa_training","2022"
"691","E767-629","63033",1170,"arpa_training","2022"
"692","E761-198","63051",2145,"arpa_training","2022"
"693","E748-271","63841",195,"arpa_training","2022"
"694","E508-804","65536",195,"arpa_training","2022"
"695","P282-792","65401",585,"arpa_training","2022"
"696","E515-455","63031",585,"arpa_training","2022"
"697","E506-987","65203",11700,"arpa_training","2022"
"698","E845-386","64034",2340,"arpa_training","2022"
"699","E488-648","65109",4290,"arpa_training","2022"
"700","E120-773","63303",8970,"arpa_training","2022"
"701","P862-814","63935",390,"arpa_training","2022"
"702","E137-532","64507",5655,"arpa_training","2022"
"703","E468-122","63137",585,"arpa_training","2022"
"704","E264-988","65020",2340,"arpa_training","2022"
"705","E523-495","64485",2730,"arpa_training","2022"
"706","E894-531","63133",780,"arpa_training","2022"
"707","E864-563","63601",3315,"arpa_training","2022"
"708","P829-718","63136",390,"arpa_training","2022"
"709","E873-451","65203",975,"arpa_training","2022"
"710","P104-751","64083",585,"arpa_training","2022"
"711","E290-815","63114",1365,"arpa_training","2022"
"712","E411-783","64804",975,"arpa_training","2022"
"713","E626-944","65301",2340,"arpa_training","2022"
"714","P488-650","63801",390,"arpa_training","2022"
"715","E216-317","63552",3705,"arpa_training","2022"
"716","E361-390","63367",6045,"arpa_training","2022"
"717","P475-662","65804",2145,"arpa_training","2022"
"718","P515-614","65583",780,"arpa_training","2022"
"719","E194-466","65082",390,"arpa_training","2022"
"720","E536-523","63863",195,"arpa_training","2022"
"721","E209-826","63114",3705,"arpa_training","2022"
"722","E736-977","63044",5070,"arpa_training","2022"
"723","P432-884","65583",2145,"arpa_training","2022"
"724","E251-438","63131",4875,"arpa_training","2022"
"725","E409-548","65203",975,"arpa_training","2022"
"726","E779-942","63033",780,"arpa_training","2022"
"727","E689-257","63134",390,"arpa_training","2022"
"728","E362-946","63031",1755,"arpa_training","2022"
"729","E152-434","65054",3510,"arpa_training","2022"
"730","P536-230","64083",11310,"arpa_training","2022"
"731","E408-884","63112",3315,"arpa_training","2022"
"732","E393-943","65801",5460,"arpa_training","2022"
"733","P465-504","64029",5850,"arpa_training","2022"
"734","P402-662","63368",7605,"arpa_training","2022"
"735","E705-942","64454",195,"arpa_training","2022"
"736","E739-572","63104",1365,"arpa_training","2022"
"737","E873-607","63005",13650,"arpa_training","2022"
"738","E320-644","65065",7800,"arpa_training","2022"
"739","E438-956","64030",1755,"arpa_training","2022"
"740","P326-938","65202",3510,"arpa_training","2022"
"741","E723-257","63136",195,"arpa_training","2022"
"742","E960-993","63074",390,"arpa_training","2022"
"743","E971-339","63841",390,"arpa_training","2022"
"744","P766-485","65203",585,"arpa_training","2022"
"745","E103-698","63137",195,"arpa_training","2022"
"746","P144-258","65565",1365,"arpa_training","2022"
"747","E712-727","64079",4875,"arpa_training","2022"
"748","E542-545","65203",5850,"arpa_training","2022"
"749","E293-169","65101",2535,"arpa_training","2022"
"750","E838-839","63050",5850,"arpa_training","2022"
"751","E892-711","65807",3705,"arpa_training","2022"
"752","E123-844","63136",2925,"arpa_training","2022"
"753","E237-876","63367",4095,"arpa_training","2022"
"754","E622-107","65049",3315,"arpa_training","2022"
"755","E189-834","63031",2145,"arpa_training","2022"
"756","P909-715","64083",1560,"arpa_training","2022"
"757","E873-591","63104",3900,"arpa_training","2022"
"758","P557-921","63121",1755,"arpa_training","2022"
"759","P355-361","65233",1950,"arpa_training","2022"
"760","E954-471","63134",5460,"arpa_training","2022"
"761","E123-763","63114",1365,"arpa_training","2022"
"762","E947-128","63110",585,"arpa_training","2022"
"763","E284-770","63138",3705,"arpa_training","2022"
"764","E667-453","64772",1365,"arpa_training","2022"
"765","E922-331","64156",390,"arpa_training","2022"
"766","E120-865","65020",1950,"arpa_training","2022"
"767","E331-460","64683",1560,"arpa_training","2022"
"768","E547-372","63863",2145,"arpa_training","2022"
"769","P800-482","63026",2145,"arpa_training","2022"
"770","E516-853","65203",6630,"arpa_training","2022"
"771","P494-351","64735",1755,"arpa_training","2022"
"772","E101-561","63863",1170,"arpa_training","2022"
"773","E439-654","63031",2925,"arpa_training","2022"
"774","P907-853","65076",1560,"arpa_training","2022"
"775","E738-650","63301",3705,"arpa_training","2022"
"776","P441-635","63136",3120,"arpa_training","2022"
"777","E642-956","64127",1560,"arpa_training","2022"
"778","E526-310","63645",2340,"arpa_training","2022"
"779","E235-273","65584",1950,"arpa_training","2022"
"780","E477-814","63020",5265,"arpa_training","2022"
"781","E295-627","64601",2925,"arpa_training","2022"
"782","E531-367","63107",780,"arpa_training","2022"
"783","E243-644","63703",2340,"arpa_training","2022"
"784","P524-919","64138",195,"arpa_training","2022"
"785","E757-586","65054",195,"arpa_training","2022"
"786","E929-568","63139",2535,"arpa_training","2022"
"787","P508-775","63033",195,"arpa_training","2022"
"788","P727-449","63129",585,"arpa_training","2022"
"789","E799-611","64506",195,"arpa_training","2022"
"790","E431-188","63653",585,"arpa_training","2022"
"791","E990-447","65560",5850,"arpa_training","2022"
"792","E836-436","64029",5070,"arpa_training","2022"
"793","E805-443","63107",780,"arpa_training","2022"
"794","E236-238","63555",195,"arpa_training","2022"
"795","E571-378","65201",9945,"arpa_training","2022"
"796","E919-963","63385",390,"arpa_training","2022"
"797","E980-793","63114",195,"arpa_training","2022"
"798","P234-665","65043",2340,"arpa_training","2022"
"799","P903-317","65262",1950,"arpa_training","2022"
"800","E924-717","65606",3315,"arpa_training","2022"
"801","E574-976","64138",195,"arpa_training","2022"
"802","E678-627","64037",4680,"arpa_training","2022"
"803","E634-937","63376",5460,"arpa_training","2022"
"804","E871-906","64132",2730,"arpa_training","2022"
"805","E529-855","64131",4095,"arpa_training","2022"
"806","P591-864","63775",1365,"arpa_training","2022"
"807","E778-274","63011",1560,"arpa_training","2022"
"808","E921-740","63368",1560,"arpa_training","2022"
"809","E853-562","64130",2535,"arpa_training","2022"
"810","E610-463","63366",2340,"arpa_training","2022"
"811","E972-319","65714",195,"arpa_training","2022"
"812","P810-280","63138",780,"arpa_training","2022"
"813","E492-948","63051",3120,"arpa_training","2022"
"814","E461-905","64131",1560,"arpa_training","2022"
"815","P141-633","63857",1755,"arpa_training","2022"
"816","E848-707","64131",1560,"arpa_training","2022"
"817","P934-114","63147",780,"arpa_training","2022"
"818","P375-438","63111",195,"arpa_training","2022"
"819","P477-116","63801",195,"arpa_training","2022"
"820","P645-306","65617",4680,"arpa_training","2022"
"821","E352-991","63136",585,"arpa_training","2022"
"822","E651-836","64138",195,"arpa_training","2022"
"823","E375-948","63135",2925,"arpa_training","2022"
"824","E315-199","63031",195,"arpa_training","2022"
